Date,Time,Date calibrated,Time calibrated,[CH4] dissolved with water vapour (ppm),[CH4] dissolved with water vapour (nmol/L),[CH4] dissolved with constant dry gas flow (ppm),[CH4] dissolved with constant dry gas flow (nmol/L),[N2O] dissolved with water vapour (ppm),[N2O] dissolved with water vapour (nmol/L),[N2O] dissolved with constant dry gas flow (ppm),[N2O] dissolved with constant dry gas flow (nmol/L),[NH3] dissolved (ppm),Depth (meter),Hydrostatic Pressure Calibrated (bar),Carrier gas pressure calibrated (bar),[CH4] measured (ppm),[N2O] measured (ppm),[NH3] measured (ppm),[H2O] measured (%),Flow Carrier Gas (sccm),Total Flow (sccm),Cavity Pressure (mbar),Cellule Temperature (Degree Celsius),Hydrostatic pressure (bar),LShift,Error Standard,Ringdown Time (microSec),Box Temperature (Degree Celsius),Carrier gas pressure (dbar),PWM Cellule Temperature,PWM Cellule Pressure,Laser Temperature (Degree Celsius),Laser Flux,Norm Signal,Value Max,datetime,[CH4] dissolved with water vapour (ppm)_RSD,[CH4] dissolved with water vapour (nmol/L)_RSD,[N2O] dissolved with water vapour (ppm)_RSD,[N2O] dissolved with water vapour (nmol/L)_RSD,Cavity Pressure (mbar)_FLAG,Cellule Temperature (Degree Celsius)_FLAG,Depth (meter)_FLAG,Flow Carrier Gas (sccm)_FLAG,Total Flow (sccm)_FLAG,Error Standard_FLAG,[CH4] dissolved with water vapour (ppm)_FLAG,[CH4] dissolved with water vapour (nmol/L)_FLAG,[N2O] dissolved with water vapour (ppm)_FLAG,[N2O] dissolved with water vapour (nmol/L)_FLAG
2024/12/11,11:10:16,2024/12/11,11:10:40,1.60899,3.07595,19.1925,36.6907,0.309436,0.591556,3.69104,7.05623,0.0344512,-0.440517,-0.0432,42.9074,3.168,0.306,-0.007,17.388,2.00031,3.31406,29.9844,39.835,-0.027,-6.39,0.0077,26.292,19.29,429.074,49.67,0.0,48.329,52.136,0.907,0.7146,2024-12-11 11:10:16,3.684920353762299e-05,1.9275345828118144e-05,0.0001916066650292791,0.00010022719742509586,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:17,2024/12/11,11:10:41,1.34715,2.57538,16.0493,30.6817,0.505651,0.966663,6.02406,11.5163,-0.0145512,-0.619987,-0.0608,42.9172,0.078,4.173,0.116,-67.241,2.00094,3.33375,30.0,39.83,-0.038,-6.395,0.0389,26.346,19.29,429.172,50.2,0.0,48.327,52.136,0.919,0.7257,2024-12-11 11:10:17,0.0011232676390899303,0.0005875676599181479,0.0029925976612327474,0.0015653955928798349,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:18,2024/12/11,11:10:42,1.64514,3.14505,19.2694,36.8376,0.303691,0.580571,3.55709,6.80017,0.121065,-0.505779,-0.0496,42.8488,0.181,3.905,0.111,-59.919,1.99937,3.31312,30.0,39.83,-0.031,-6.385,0.0381,26.643,19.29,428.488,50.2,0.0,48.327,52.129,0.914,0.7297,2024-12-11 11:10:18,0.0008823625952806448,0.00046155387036772073,0.004779891402774531,0.002500314345704488,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:19,2024/12/11,11:10:43,1.52175,2.90916,17.8021,34.0327,0.346189,0.661815,4.04987,7.74222,0.172825,-0.815773,-0.08,42.8879,2.754,0.411,-0.037,26.465,2.00031,3.32531,30.0,39.842,-0.05,-6.385,0.0079,26.358,19.292,428.879,50.56,0.0,48.328,52.132,0.907,0.7171,2024-12-11 11:10:19,4.101199277148021e-05,2.145292799296017e-05,0.0001802772473995419,9.430127754735086e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:20,2024/12/11,11:10:44,1.51428,2.89488,17.3937,33.2518,0.348528,0.666288,4.00334,7.65326,-0.0426325,-0.554726,-0.0544,42.8757,2.92,0.337,-0.036,21.229,1.99937,3.30875,30.0,39.833,-0.034,-6.403,0.009,26.575,19.29,428.757,50.05,0.0,48.329,52.129,0.907,0.7223,2024-12-11 11:10:20,5.349076788969014e-05,2.798043442215221e-05,0.00023240600468255057,0.00012156905122109357,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:21,2024/12/11,11:10:45,-0.0426018,-0.0814427,-0.498025,-0.952085,5.04363,9.64201,58.9613,112.718,0.0904444,-0.619987,-0.0608,42.9147,-0.113,4.766,0.158,-58.715,2.0,3.34594,30.0156,39.833,-0.038,-6.44,0.042,26.53,19.29,429.147,50.41,0.0,48.327,52.132,0.91,0.7236,2024-12-11 11:10:21,-0.04140670112530457,-0.021659399798877002,0.0003497480980960142,0.00018294940577742608,0,0,0,0,0,0,1,1,0,0
2024/12/11,11:10:22,2024/12/11,11:10:46,-0.00673525,-0.0128759,-0.0769912,-0.147186,4.65124,8.89186,53.1686,101.644,0.299278,-0.505779,-0.0496,42.8781,-0.023,4.342,0.098,-56.127,1.99969,3.30219,29.9844,39.832,-0.031,-6.379,0.0391,26.363,19.292,428.781,50.6,0.0,48.33,52.136,0.918,0.7258,2024-12-11 11:10:22,-0.22698637764002824,-0.11873422440373103,0.00032868869376768354,0.0001719336561754234,0,0,0,0,0,0,1,1,0,0
2024/12/11,11:10:23,2024/12/11,11:10:47,1.66156,3.17644,18.9726,36.2704,0.342283,0.654349,3.90838,7.47172,0.0244119,-0.505779,-0.0496,42.9025,3.147,0.279,0.047,8.457,2.00031,3.31844,30.0156,39.811,-0.031,-6.411,0.0064,26.259,19.292,429.025,50.79,0.0,48.328,52.136,0.905,0.7128,2024-12-11 11:10:23,2.4651532294951733e-05,1.289493898830137e-05,0.00011966705912943383,6.259656544137762e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:24,2024/12/11,11:10:48,0.0717926,0.137247,0.823082,1.5735,4.9354,9.43511,56.583,108.171,0.141543,-0.505779,-0.0496,42.8757,0.089,4.146,0.138,-61.687,2.0,3.32531,29.9844,39.844,-0.031,-6.4,0.0392,26.431,19.294,428.757,50.46,0.0,48.33,52.136,0.904,0.7162,2024-12-11 11:10:24,0.02140387727983107,0.011196164579189344,0.0003113506504032095,0.00016286402596260138,0,0,0,0,0,0,0,1,0,0
2024/12/11,11:10:25,2024/12/11,11:10:49,1.60119,3.06102,18.0825,34.5687,0.35144,0.671855,3.96888,7.58738,0.15958,-0.554726,-0.0544,42.861,0.078,4.149,0.184,-74.402,2.00031,3.31281,30.0,39.832,-0.034,-6.416,0.0389,26.388,19.294,428.61,50.3,0.0,48.328,52.14,0.916,0.7245,2024-12-11 11:10:25,0.000945053366558622,0.0004943482891323806,0.00430574208968814,0.002252286579693535,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:26,2024/12/11,11:10:50,1.57325,3.00761,17.5313,33.515,0.37055,0.708389,4.12919,7.89385,0.215815,-0.619987,-0.0608,42.8464,2.816,0.374,-0.011,19.693,1.99937,3.30344,30.0,39.847,-0.038,-6.416,0.008,26.374,19.294,428.464,49.8,0.0,48.323,52.14,0.911,0.7204,2024-12-11 11:10:26,4.068012076910853e-05,2.127935470356861e-05,0.00017271623262717583,9.03458410562558e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:27,2024/12/11,11:10:51,1.60994,3.07776,17.6984,33.8344,0.372357,0.711843,4.0934,7.82544,-0.022786,-0.554726,-0.0544,42.8952,3.048,0.305,-0.036,19.013,2.00031,3.29594,30.0,39.832,-0.034,-6.42,0.0089,26.37,19.294,428.952,50.15,0.0,48.324,52.136,0.917,0.7252,2024-12-11 11:10:27,4.9200591326384834e-05,2.5736249740070697e-05,0.00021272595922730068,0.00011127453666047148,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:28,2024/12/11,11:10:52,1.46577,2.80214,16.0263,30.6378,0.358966,0.686243,3.92483,7.50318,0.264293,-0.505779,-0.0496,42.8293,0.065,4.32,0.11,-58.554,2.0,3.29875,30.0,39.832,-0.031,-6.442,0.039,26.43,19.294,428.293,50.15,0.0,48.327,52.132,0.916,0.7258,2024-12-11 11:10:28,0.001037679854274545,0.0005427994318627906,0.00423717009410362,0.002216416050874107,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:29,2024/12/11,11:10:53,1.70885,3.26684,18.9456,36.2186,0.330985,0.63275,3.66954,7.01512,0.0386011,-0.505779,-0.0496,42.8903,0.084,4.348,0.109,-60.639,2.0,3.34344,30.0,39.844,-0.031,-6.427,0.0713,26.381,19.297,428.903,50.0,0.0,48.329,52.132,0.92,0.7277,2024-12-11 11:10:29,0.002974918805044328,0.0015561490614783705,0.015359276100125385,0.008034278941129987,0,0,0,0,0,0,0,0,1,0
2024/12/11,11:10:30,2024/12/11,11:10:54,1.75313,3.35149,18.791,35.9231,0.337531,0.645264,3.61784,6.9163,0.0688861,-0.619987,-0.0608,42.8757,0.111,4.146,0.162,-74.509,1.99969,3.29625,30.0,39.837,-0.038,-6.413,0.0386,26.438,19.299,428.757,50.01,0.0,48.327,52.136,0.917,0.7268,2024-12-11 11:10:30,0.0008498856331247541,0.00044456644656555745,0.004414290835508442,0.0023090703959929583,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:31,2024/12/11,11:10:55,1.71079,3.27055,18.2148,34.8215,0.387367,0.740537,4.12429,7.88449,0.163621,-0.554726,-0.0544,42.8562,2.875,0.372,-0.064,33.674,1.99906,3.29937,30.0156,39.821,-0.034,-6.413,0.011,26.351,19.297,428.562,50.02,0.0,48.329,52.129,0.917,0.7247,2024-12-11 11:10:31,7.072755861327222e-05,3.699683539465839e-05,0.00031236527634000827,0.00016339494177873622,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:32,2024/12/11,11:10:56,1.66052,3.17444,17.7275,33.89,0.362331,0.692676,3.86821,7.39493,0.310806,-0.505779,-0.0496,42.8854,0.044,4.028,0.218,-63.442,2.0,3.31813,29.9844,39.83,-0.031,-6.423,0.0398,26.503,19.299,428.854,50.21,0.0,48.328,52.129,0.913,0.7251,2024-12-11 11:10:32,0.0009539421386071834,0.0004989982485099734,0.004371803682268423,0.002286841178270938,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:33,2024/12/11,11:10:57,1.61451,3.08648,16.8341,32.1821,0.387532,0.740853,4.04071,7.72471,0.335249,-0.554726,-0.0544,42.8928,2.645,0.581,-0.004,16.234,1.99937,3.28531,30.0,39.828,-0.034,-6.423,0.0089,26.308,19.301,428.928,50.57,0.0,48.331,52.136,0.909,0.7166,2024-12-11 11:10:33,4.906132510792748e-05,2.5663539047717787e-05,0.00020439602407027033,0.00010691729668368758,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:34,2024/12/11,11:10:58,1.46686,2.80422,15.3945,29.4299,0.735726,1.4065,7.72134,14.761,0.00126229,-0.619987,-0.0608,42.8781,2.631,0.305,0.2,-1.74,2.00062,3.31188,30.0,39.815,-0.038,-6.423,0.0101,26.277,19.301,428.781,50.75,0.0,48.326,52.132,0.9,0.7087,2024-12-11 11:10:34,6.954310568152379e-05,3.6377317043598576e-05,0.00013865216126655847,7.252755065766085e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:35,2024/12/11,11:10:59,1.85929,3.55444,19.45,37.1829,0.3232,0.617867,3.38098,6.46348,0.0165157,-0.750511,-0.0736,42.8708,3.226,0.285,0.043,8.296,1.99969,3.3225,30.0,39.83,-0.046,-6.423,0.0092,26.247,19.301,428.708,49.91,0.0,48.326,52.136,0.892,0.7016,2024-12-11 11:10:35,4.552275330905883e-05,2.381247116282734e-05,0.0002618811881188119,0.00013698740991184186,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:36,2024/12/11,11:11:00,0.0991897,0.189623,1.04721,2.00197,5.32902,10.1876,56.2618,107.557,0.13147,-0.619987,-0.0608,42.8732,0.157,4.008,0.139,-67.112,2.0,3.33656,30.0,39.83,-0.038,-6.424,0.0383,26.38,19.301,428.732,50.09,0.0,48.323,52.136,0.918,0.726,2024-12-11 11:10:36,0.014788733104344502,0.007735823186005917,0.000275264495160461,0.00014398778907691705,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:37,2024/12/11,11:11:01,1.85122,3.53901,18.7502,35.8451,0.300554,0.574576,3.04418,5.81963,0.21858,-0.505779,-0.0496,42.8562,2.562,0.409,0.035,1.267,2.00031,3.275,30.0,39.828,-0.031,-6.424,0.0627,26.215,19.304,428.562,50.62,0.0,48.326,52.132,0.905,0.711,2024-12-11 11:10:37,0.0021236211795464615,0.0011108445582239102,0.013080145331620942,0.006842071370889144,0,0,0,0,0,0,0,0,1,0
2024/12/11,11:10:38,2024/12/11,11:11:02,1.44314,2.75888,15.0485,28.7686,0.598733,1.14461,6.24338,11.9356,0.0602845,-0.619987,-0.0608,42.8586,0.023,4.09,0.242,-59.745,2.0,3.34375,30.0,39.821,-0.038,-6.456,0.0399,26.406,19.304,428.586,50.62,0.0,48.327,52.132,0.918,0.7266,2024-12-11 11:10:38,0.0011031570048643928,0.0005770493823580582,0.002658964847436169,0.0013908754947099884,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:39,2024/12/11,11:11:03,1.72657,3.30071,17.6721,33.7841,0.303078,0.579401,3.10212,5.93039,0.332494,-0.440517,-0.0432,42.861,3.052,0.303,-0.007,16.891,2.00031,3.32344,30.0156,39.839,-0.027,-6.456,0.0638,26.337,19.304,428.61,50.64,0.0,48.326,52.14,0.912,0.7203,2024-12-11 11:10:39,0.0023575296686494033,0.0012332013415295496,0.013430338064788602,0.007025255393069738,0,0,0,0,0,0,0,0,1,0
2024/12/11,11:10:40,2024/12/11,11:11:04,1.60856,3.07512,15.9387,30.4703,0.376276,0.719334,3.72838,7.12763,0.365311,-0.685249,-0.0672,42.9001,3.229,0.278,0.031,10.933,2.0,3.27875,29.9844,39.83,-0.042,-6.456,0.0084,26.628,19.304,429.001,50.31,0.0,48.326,52.129,0.917,0.7321,2024-12-11 11:10:40,4.386532053513701e-05,2.294544603137438e-05,0.0001875219253951886,9.80907339288842e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:41,2024/12/11,11:11:05,1.99645,3.81666,20.0773,38.3821,0.301989,0.577317,3.03694,5.80577,0.0171897,-0.554726,-0.0544,42.8513,2.684,0.451,-0.013,31.183,2.00062,3.32437,30.0,39.821,-0.034,-6.456,0.0078,26.364,19.304,428.513,50.32,0.0,48.326,52.136,0.918,0.7253,2024-12-11 11:10:41,3.0474091512434566e-05,1.594063919762305e-05,0.0002014642917457258,0.00010538404377491049,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:42,2024/12/11,11:11:06,0.106243,0.203107,1.07559,2.05622,5.48348,10.4829,55.5139,106.127,0.144809,-0.505779,-0.0496,42.8562,3.243,0.268,0.107,5.658,1.99937,3.33188,30.0,39.835,-0.031,-6.456,0.0087,26.217,19.304,428.562,50.16,0.0,48.326,52.136,0.906,0.7121,2024-12-11 11:10:42,0.0007124234067185601,0.00037266071578035217,1.3803278210187689e-05,7.2203302521248876e-06,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:43,2024/12/11,11:11:07,1.92888,3.68748,18.8075,35.9547,0.323253,0.617968,3.15187,6.0255,0.199031,-0.505779,-0.0496,42.9342,2.985,0.304,0.152,1.793,2.0,3.27813,29.9844,39.832,-0.031,-6.456,0.0078,26.416,19.304,429.342,50.52,0.0,48.329,52.14,0.917,0.7261,2024-12-11 11:10:43,3.154162000746547e-05,1.6499072537342573e-05,0.00018821171033215467,9.845169976438909e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:44,2024/12/11,11:11:08,1.81547,3.47067,17.6066,33.6588,0.448481,0.857371,4.3494,8.31484,-0.0610694,-0.440517,-0.0432,42.8684,2.931,0.302,-0.037,19.579,2.0,3.29031,30.0,39.828,-0.027,-6.456,0.0089,26.388,19.306,428.684,50.02,0.0,48.329,52.14,0.918,0.7265,2024-12-11 11:10:44,4.3630575002616404e-05,2.282268265205277e-05,0.00017661840746876678,9.238707630652308e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:45,2024/12/11,11:11:09,1.68333,3.21805,16.6315,31.7947,0.34651,0.66243,3.42357,6.5449,0.329785,-0.619987,-0.0608,42.8732,-0.083,4.399,0.079,-55.067,2.0,3.33844,30.0,39.842,-0.038,-6.44,0.0404,26.348,19.306,428.732,50.03,0.0,48.33,52.136,0.916,0.7236,2024-12-11 11:10:45,0.0009696019200038019,0.0005071891362781809,0.0047102825315286714,0.0024638980722491433,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:46,2024/12/11,11:11:10,0.00122716,0.00234599,0.011799,0.0225564,5.5715,10.6511,53.5693,102.409,0.459756,-0.440517,-0.0432,42.8952,-0.013,4.019,0.259,-60.85,2.0,3.28906,30.0,39.832,-0.027,-6.449,0.0391,26.341,19.308,428.952,49.88,0.0,48.326,52.136,0.919,0.726,2024-12-11 11:10:46,1.2458114671273512,0.651669444456285,0.0002743982769451674,0.0001435354094882219,0,0,0,0,0,0,1,1,0,0
2024/12/11,11:10:47,2024/12/11,11:11:11,1.60073,3.06015,15.2827,29.2163,0.855174,1.63485,8.16464,15.6085,-0.0414461,-0.619987,-0.0608,42.8854,3.188,0.294,0.021,14.442,2.00031,3.2975,30.0,39.837,-0.038,-6.449,0.0069,26.259,19.308,428.854,49.89,0.0,48.329,52.129,0.911,0.7175,2024-12-11 11:10:47,2.9742679902294578e-05,1.5558060879368657e-05,5.5672880606753714e-05,2.9121937792458026e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:48,2024/12/11,11:11:12,-0.0513986,-0.0982597,-0.491701,-0.939994,5.70331,10.9031,54.5602,104.304,0.414262,-0.619987,-0.0608,42.8513,0.138,4.247,0.122,-58.428,2.0,3.3025,30.0,39.823,-0.038,-6.478,0.0392,26.389,19.308,428.513,49.89,0.0,48.328,52.129,0.918,0.7265,2024-12-11 11:10:48,-0.029896534146844463,-0.0156385578217723,0.0002694295067250421,0.00014093606405517697,0,0,0,0,0,0,1,1,0,0
2024/12/11,11:10:49,2024/12/11,11:11:13,2.07348,3.96391,19.6267,37.5207,0.347691,0.664688,3.2911,6.29165,0.18819,-0.554726,-0.0544,42.861,3.043,0.299,0.136,6.615,1.99937,3.29875,30.0,39.816,-0.034,-6.478,0.0624,26.389,19.308,428.61,50.25,0.0,48.329,52.14,0.919,0.727,2024-12-11 11:10:49,0.0018778864517622546,0.0009823028272589439,0.01119890937642907,0.005858026623017115,0,0,0,0,0,0,0,0,1,0
2024/12/11,11:10:50,2024/12/11,11:11:14,1.87686,3.58804,17.9579,34.3304,0.394966,0.755063,3.77903,7.22445,0.203443,-0.440517,-0.0432,42.8171,2.959,0.312,0.182,3.0,2.0,3.33312,30.0156,39.83,-0.027,-6.478,0.0624,26.305,19.306,428.171,49.92,0.0,48.327,52.129,0.92,0.7255,2024-12-11 11:10:50,0.0020746139829289343,0.0010852052931405447,0.009858468830228425,0.0051568677050789135,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:51,2024/12/11,11:11:15,0.0670888,0.128255,0.636676,1.21715,5.70594,10.9082,54.1497,103.519,0.290875,-0.619987,-0.0608,42.8952,2.994,0.31,-0.019,16.723,2.0,3.31781,30.0,39.83,-0.038,-6.489,0.0074,26.386,19.304,428.952,49.93,0.0,48.327,52.136,0.917,0.7251,2024-12-11 11:10:51,0.0008162316213734633,0.00042696191181630346,9.597016442514293e-06,5.020076639592234e-06,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:52,2024/12/11,11:11:16,1.83949,3.51659,17.0039,32.5067,0.382862,0.731925,3.53911,6.76578,0.503016,-0.505779,-0.0496,42.8342,2.709,0.297,0.219,1.67,2.0,3.28375,29.9844,39.837,-0.031,-6.489,0.0082,26.307,19.306,428.342,50.12,0.0,48.331,52.136,0.916,0.7228,2024-12-11 11:10:52,3.655360996798026e-05,1.9120795998396178e-05,0.00017562463759788127,9.186733613416676e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:53,2024/12/11,11:11:17,1.69329,3.23709,15.5351,29.6987,0.789264,1.50885,7.24111,13.843,-0.0473714,-0.244732,-0.024,42.8806,3.16,0.274,0.032,11.13,1.99937,3.2925,30.0156,39.849,-0.015,-6.489,0.0072,26.329,19.306,428.806,50.3,0.0,48.328,52.144,0.901,0.7112,2024-12-11 11:10:53,3.061495668196233e-05,1.6014383288694477e-05,6.568144499178982e-05,3.435729197733373e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:54,2024/12/11,11:11:18,2.07449,3.96584,18.6445,35.6431,0.385069,0.736143,3.46081,6.6161,0.125244,-0.0652618,-0.0064,42.8464,3.179,0.274,0.056,9.22,1.99969,3.27219,30.0,39.846,-0.004,-6.489,0.0075,26.32,19.306,428.464,50.32,0.0,48.329,52.132,0.907,0.7159,2024-12-11 11:10:54,2.7115098168706525e-05,1.4183628184697314e-05,0.00014607771594181822,7.641178412346514e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:55,2024/12/11,11:11:19,1.66126,3.17586,14.9357,28.5528,0.517151,0.988648,4.64948,8.8885,0.168204,-0.0652618,-0.0064,42.8708,3.078,0.312,0.132,3.632,1.99937,3.2875,30.0,39.825,-0.004,-6.489,0.0082,26.278,19.303,428.708,50.33,0.0,48.325,52.132,0.909,0.7162,2024-12-11 11:10:55,4.0475301879296444e-05,2.1172217918925902e-05,0.00013002005217044928,6.801207305330109e-05,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:56,2024/12/11,11:11:20,2.00068,3.82474,17.7686,33.9685,0.417173,0.797517,3.70502,7.08297,0.252564,0.375255,0.0368,42.8952,2.979,0.291,0.25,-2.136,2.0,3.27937,30.0,39.835,0.023,-6.489,0.0091,26.308,19.304,428.952,50.17,0.0,48.326,52.136,0.912,0.7196,2024-12-11 11:10:56,4.1390927084791174e-05,2.165114491442556e-05,0.00019850277942244583,0.00010383477718970254,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:57,2024/12/11,11:11:21,0.0189517,0.0362304,0.173172,0.331056,6.01727,11.5033,54.9828,105.112,0.374601,0.554726,0.0544,42.8586,2.857,0.307,0.266,-3.116,1.99969,3.32969,29.9844,39.83,0.034,-6.489,0.0092,26.57,19.306,428.586,50.7,0.0,48.332,52.132,0.911,0.7259,2024-12-11 11:10:57,0.004466090113287991,0.0023361596891008653,1.4066179513300884e-05,7.357888605878313e-06,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:58,2024/12/11,11:11:22,2.08065,3.97761,18.8122,35.9637,0.404533,0.773354,3.65759,6.99229,-0.042747,0.440517,0.0432,42.9342,2.592,0.582,0.001,8.453,1.99969,3.33188,30.0,39.842,0.027,-6.489,0.0633,26.293,19.306,429.342,50.7,0.0,48.326,52.136,0.915,0.7215,2024-12-11 11:10:58,0.0019257876144474079,0.0010073612043413002,0.009904976849849083,0.005181184813164474,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:10:59,2024/12/11,11:11:23,1.7382,3.32296,15.4569,29.5492,0.458817,0.87713,4.08,7.79982,0.338716,0.685249,0.0672,42.8684,3.264,0.254,0.013,12.46,2.00031,3.31719,29.9844,39.83,0.042,-6.489,0.0094,26.619,19.306,428.684,50.54,0.0,48.328,52.148,0.919,0.7337,2024-12-11 11:10:59,5.083419629501784e-05,2.659075041529239e-05,0.00019258222777272858,0.00010073763296204668,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:11:00,2024/12/11,11:11:24,2.24031,4.28285,19.2296,36.7615,0.37109,0.709419,3.18522,6.08924,0.161623,0.685249,0.0672,42.8757,0.175,4.209,0.104,-79.277,1.99969,3.27188,29.9844,39.832,0.042,-6.534,0.0384,26.362,19.306,428.757,50.56,0.0,48.33,52.132,0.914,0.7222,2024-12-11 11:11:00,0.000658194624851025,0.00034429410322565576,0.003973591312080627,0.0020785459650784653,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:11:01,2024/12/11,11:11:25,1.99045,3.80518,17.0842,32.6602,0.589647,1.12724,5.061,9.67521,-0.126025,1.12577,0.1104,42.8586,3.192,0.232,0.169,2.547,2.00031,3.29781,30.0,39.823,0.069,-6.534,0.0111,26.311,19.306,428.586,50.74,0.0,48.331,52.132,0.916,0.7227,2024-12-11 11:11:01,6.190057524680349e-05,3.237954577707231e-05,0.00020895552762924258,0.00010930236684290835,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:11:02,2024/12/11,11:11:26,2.04115,3.9021,17.2177,32.9155,0.4352,0.831981,3.67106,7.01804,0.334848,1.23997,0.1216,42.8122,2.509,0.466,0.047,-0.991,1.99969,3.28437,30.0156,39.816,0.076,-6.534,0.012,26.38,19.308,428.122,50.93,0.0,48.33,52.136,0.916,0.7245,2024-12-11 11:11:02,7.054846532591921e-05,3.69032059660183e-05,0.0003308823529411765,0.00017308087564499671,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:11:03,2024/12/11,11:11:27,0.0352758,0.0674375,0.303183,0.5796,6.22507,11.9006,53.5022,102.281,0.393383,1.43576,0.1408,42.8806,2.965,0.233,0.256,-3.849,2.00094,3.31469,30.0,39.837,0.088,-6.534,0.0629,26.386,19.308,428.806,50.94,0.0,48.326,52.132,0.912,0.7213,2024-12-11 11:11:03,0.1121564925529683,0.05866780352177942,0.0006355607246183577,0.00033245466615128646,0,0,0,0,0,0,0,1,0,0
2024/12/11,11:11:04,2024/12/11,11:11:28,1.85271,3.54186,15.5839,29.792,0.43877,0.838805,3.69067,7.05552,0.439596,1.3705,0.1344,42.8586,2.712,0.284,0.276,-4.561,1.99906,3.28969,30.0,39.892,0.084,-6.534,0.0103,26.593,19.308,428.586,50.61,0.0,48.331,52.132,0.905,0.7218,2024-12-11 11:11:04,5.726206475919059e-05,2.9953188437713522e-05,0.00024178954805478955,0.00012647754841709337,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:11:05,2024/12/11,11:11:29,1.8735,3.58162,15.5657,29.7572,0.443695,0.84822,3.68636,7.04728,0.444542,1.61523,0.1584,42.7952,3.367,0.228,0.013,11.392,2.00062,3.28594,30.0156,39.818,0.099,-6.531,0.0112,26.267,19.31,427.952,49.94,0.0,48.328,52.136,0.9,0.7091,2024-12-11 11:11:05,6.695489725113424e-05,3.502325763202126e-05,0.00028271673108779677,0.00014788616160901652,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:11:06,2024/12/11,11:11:30,2.29842,4.39394,19.0516,36.4213,0.398245,0.761332,3.30104,6.31066,0.170185,1.85996,0.1824,42.8513,0.18,4.159,0.11,-69.555,1.99906,3.29594,30.0,39.835,0.114,-6.525,0.0384,26.425,19.31,428.513,50.81,0.0,48.325,52.129,0.917,0.7262,2024-12-11 11:11:06,0.0006415537630198135,0.0003355894709531764,0.0037026453565016503,0.001936816001429074,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:11:07,2024/12/11,11:11:31,2.23663,4.27582,18.2018,34.7968,0.365177,0.698117,2.97183,5.6813,0.322652,1.92522,0.1888,42.9025,3.199,0.24,0.148,3.15,2.00062,3.28219,30.0,39.833,0.118,-6.525,0.0108,26.292,19.308,429.025,50.48,0.0,48.33,52.132,0.895,0.7055,2024-12-11 11:11:07,5.2149886212739706e-05,2.7278978067364856e-05,0.00031940675343737423,0.00016707801127891173,0,0,0,0,0,0,0,0,0,0
2024/12/11,11:11:08,2024/12/11,11:11:32,2.12329,4.05914,17.6059,33.6575,0.414527,0.79246,3.43717,6.5709,0.354551,2.12101,0.208,42.822,2.984,0.33,-0.045,26.13,1.99844,3.32563,30.0156,39.846,0.13,-6.525,0.0127,26.326,19.308,428.22,50.48,0.0,48.328,52.136,0.917,0.7235,2024-12-11 11:11:08,7.596230378327973e-05,3.973501776238316e-05,0.00038909407589855425,0.00020353077757867904,0,0,0,0,0,0,0,0,0,0
