Date,Time,Date calibrated,Time calibrated,[CH4] dissolved with water vapour (ppm),[CH4] dissolved with water vapour (nmol/L),[CH4] dissolved with constant dry gas flow (ppm),[CH4] dissolved with constant dry gas flow (nmol/L),[N2O] dissolved with water vapour (ppm),[N2O] dissolved with water vapour (nmol/L),[N2O] dissolved with constant dry gas flow (ppm),[N2O] dissolved with constant dry gas flow (nmol/L),[NH3] dissolved (ppm),Depth (meter),Hydrostatic Pressure Calibrated (bar),Carrier gas pressure calibrated (bar),[CH4] measured (ppm),[N2O] measured (ppm),[NH3] measured (ppm),[H2O] measured (%),Flow Carrier Gas (sccm),Total Flow (sccm),Cavity Pressure (mbar),Cellule Temperature (Degree Celsius),Hydrostatic pressure (bar),LShift,Error Standard,Ringdown Time (microSec),Box Temperature (Degree Celsius),Carrier gas pressure (dbar),PWM Cellule Temperature,PWM Cellule Pressure,Laser Temperature (Degree Celsius),Laser Flux,Norm Signal,Value Max,datetime,[CH4] dissolved with water vapour (ppm)_RSD,[CH4] dissolved with water vapour (nmol/L)_RSD,[N2O] dissolved with water vapour (ppm)_RSD,[N2O] dissolved with water vapour (nmol/L)_RSD,Cavity Pressure (mbar)_FLAG,Cellule Temperature (Degree Celsius)_FLAG,Depth (meter)_FLAG,Flow Carrier Gas (sccm)_FLAG,Total Flow (sccm)_FLAG,Error Standard_FLAG,[CH4] dissolved with water vapour (ppm)_FLAG,[CH4] dissolved with water vapour (nmol/L)_FLAG,[N2O] dissolved with water vapour (ppm)_FLAG,[N2O] dissolved with water vapour (nmol/L)_FLAG
2024/11/27,13:16:17,2024/11/27,13:16:41,24.0976,26.7174,99.0961,109.869,1.36472,1.51308,5.61211,6.22222,0.166697,27.3829,2.7536,44.3568,3.273,0.303,0.039,11.687,2.00062,3.36031,30.0,39.849,1.721,-2.425,0.0038,26.347,21.513,443.568,38.99,0.0,48.323,52.132,0.901,0.712,2024-11-27 13:16:17,5.992297988181396e-07,5.404717524908861e-07,1.0580925024913537e-05,9.543447801834669e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:18,2024/11/27,13:16:42,24.9852,27.7015,102.84,114.02,1.10105,1.22075,4.53195,5.02463,0.110927,27.4943,2.7648,44.4104,3.1,0.349,0.035,10.708,1.99937,3.35719,30.0156,39.846,1.728,-2.426,0.0042,26.331,21.509,444.104,39.0,0.0,48.322,52.14,0.897,0.7083,2024-11-27 13:16:18,7.060179626338792e-07,6.367886215547893e-07,1.6021070796058304e-05,1.4450133114888386e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:19,2024/11/27,13:16:42,24.7261,27.4141,103.414,114.657,1.08963,1.20808,4.55726,5.0527,0.109776,27.4943,2.7648,44.3543,3.086,0.365,0.026,11.474,1.99969,3.37594,30.0,39.868,1.728,-2.421,0.0034,26.389,21.509,443.543,39.02,0.0,48.326,52.136,0.898,0.71,2024-11-27 13:16:19,4.6752217292658367e-07,4.216808138877439e-07,1.0609105843267896e-05,9.568902721674061e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:20,2024/11/27,13:16:43,24.2843,26.9244,102.174,113.282,1.48133,1.64237,6.23257,6.91014,0.0836252,27.5579,2.7712,44.3665,3.07,0.443,0.013,9.407,2.0,3.38313,30.0,39.851,1.732,-2.417,0.0037,26.503,21.506,443.665,38.86,0.0,48.319,52.14,0.89,0.7075,2024-11-27 13:16:20,5.637387118426308e-07,5.084607270728411e-07,9.241694963309998e-06,8.335515139706644e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:21,2024/11/27,13:16:44,24.1689,26.7964,101.198,112.199,1.02737,1.13905,4.30168,4.76933,0.193559,27.6852,2.784,44.3763,2.984,0.36,0.083,9.206,1.99937,3.37688,30.0,39.849,1.74,-2.397,0.0041,26.392,21.506,443.763,38.86,0.0,48.323,52.136,0.897,0.7101,2024-11-27 13:16:21,6.955219310767144e-07,6.273230732486455e-07,1.636216747617704e-05,1.4757912295333835e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:22,2024/11/27,13:16:45,24.719,27.4063,105.044,116.463,1.06,1.17523,4.50446,4.99416,0.18227,27.6852,2.784,44.3568,3.065,0.343,0.094,8.474,2.00094,3.39719,30.0,39.854,1.74,-2.414,0.0044,26.376,21.508,443.568,39.21,0.0,48.323,52.136,0.903,0.7138,2024-11-27 13:16:22,7.832032040131074e-07,7.06406921036404e-07,1.8264150943396227e-05,1.647337116989866e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:23,2024/11/27,13:16:47,25.9051,28.7213,106.091,117.625,1.13471,1.25807,4.64708,5.15228,0.0786008,27.8602,2.8016,44.4129,3.149,0.309,0.122,10.779,2.00062,3.35312,29.9844,39.846,1.751,-2.393,0.0042,26.427,21.508,444.129,38.88,0.0,48.321,52.136,0.9,0.7128,2024-11-27 13:16:23,6.809469949932638e-07,6.14178327582665e-07,1.55458222805827e-05,1.4021477342278248e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:24,2024/11/27,13:16:48,27.8464,30.8737,109.671,121.593,1.11472,1.23591,4.39022,4.8675,0.0672544,27.7966,2.7952,44.3958,3.084,0.459,0.025,6.041,2.0,3.31094,29.9844,39.842,1.747,-2.415,0.0043,26.388,21.506,443.958,38.72,0.0,48.322,52.14,0.895,0.7083,2024-11-27 13:16:24,6.639996552516663e-07,5.988916132501126e-07,1.6587125017941727e-05,1.4960636292286656e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:25,2024/11/27,13:16:49,24.4908,27.1533,101.074,112.062,1.0486,1.1626,4.32759,4.79806,0.264226,27.7966,2.7952,44.386,3.079,0.386,0.035,10.995,2.00094,3.36563,30.0156,39.84,1.747,-2.436,0.0033,26.429,21.506,443.86,39.42,0.0,48.32,52.132,0.896,0.7098,2024-11-27 13:16:25,4.44656769072468e-07,4.010562252101954e-07,1.038527560556933e-05,9.366936177533114e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:26,2024/11/27,13:16:50,24.7325,27.4213,100.109,110.993,1.40177,1.55416,5.6739,6.29073,0.184872,27.8602,2.8016,44.3275,3.088,0.344,0.108,8.042,1.99937,3.34063,30.0,39.866,1.751,-2.427,0.0036,26.37,21.504,443.275,39.61,0.0,48.325,52.136,0.9,0.7115,2024-11-27 13:16:26,5.240068735469523e-07,4.726252949349593e-07,9.245453961776897e-06,8.338909764760385e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:27,2024/11/27,13:16:50,24.3055,26.9478,101.055,112.041,1.37756,1.52732,5.7275,6.35016,0.181679,27.8602,2.8016,44.4153,3.112,0.288,0.045,14.881,2.00031,3.37219,30.0,39.839,1.751,-2.428,0.0053,26.434,21.504,444.153,38.93,0.0,48.323,52.148,0.9,0.713,2024-11-27 13:16:27,1.1557054987554257e-06,1.0423856492923355e-06,2.0391126339324604e-05,1.839169263808501e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:28,2024/11/27,13:16:52,24.3071,26.9496,100.903,111.873,1.32566,1.46978,5.50309,6.10135,0.11358,28.0511,2.8208,44.3738,3.118,0.365,0.06,14.002,2.0,3.36781,30.0,39.832,1.763,-2.428,0.0038,26.388,21.501,443.738,38.95,0.0,48.324,52.14,0.898,0.7104,2024-11-27 13:16:28,5.940651085485311e-07,5.35815002820079e-07,1.0892687416079537e-05,9.824599599940128e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:29,2024/11/27,13:16:53,25.3866,28.1464,105.191,116.626,0.969357,1.07474,4.01658,4.45324,0.324842,28.0511,2.8208,44.3665,3.13,0.396,0.02,11.05,2.0,3.365,30.0,39.839,1.763,-2.421,0.0034,26.341,21.501,443.665,38.96,0.0,48.323,52.136,0.897,0.7081,2024-11-27 13:16:29,4.553583386510993e-07,4.1070971776141886e-07,1.1925430981568193e-05,1.0756089844985764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:30,2024/11/27,13:16:53,25.1691,27.9054,105.63,117.114,0.961054,1.06553,4.03336,4.47184,0.32206,28.0989,2.8256,44.3934,3.208,0.346,0.052,8.091,1.99937,3.37906,30.0,39.847,1.766,-2.41,0.0037,26.421,21.501,443.934,39.31,0.0,48.32,52.14,0.897,0.7102,2024-11-27 13:16:30,5.439209189045298e-07,4.9058605144524e-07,1.4244777088488265e-05,1.284806622056629e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:31,2024/11/27,13:16:55,25.1664,27.9024,103.128,114.339,1.16557,1.29229,4.77632,5.29557,0.107891,28.2898,2.8448,44.3934,3.346,0.349,0.047,7.505,2.0,3.34938,29.9844,39.856,1.778,-2.407,0.0032,26.573,21.501,443.934,39.31,0.0,48.319,52.136,0.9,0.7171,2024-11-27 13:16:31,4.0689172865407845e-07,3.669935202706577e-07,8.785401134209015e-06,7.92391800602032e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:32,2024/11/27,13:16:56,25.4479,28.2145,102.999,114.196,1.1226,1.24465,4.54367,5.03763,0.0824132,28.2898,2.8448,44.3738,3.316,0.345,0.017,14.881,2.0,3.33562,29.9844,39.828,1.778,-2.437,0.0036,26.323,21.499,443.738,38.81,0.0,48.323,52.14,0.896,0.7072,2024-11-27 13:16:32,5.092758145072874e-07,4.593382835067075e-07,1.1544628540887225e-05,1.0412565781545012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:33,2024/11/27,13:16:56,24.6213,27.298,104.746,116.133,1.08614,1.20422,4.62073,5.12307,0.0797361,28.2898,2.8448,44.3665,3.211,0.31,0.127,8.45,1.99937,3.39219,30.0156,39.851,1.778,-2.438,0.0046,26.614,21.495,443.665,39.34,0.0,48.322,52.14,0.9,0.7185,2024-11-27 13:16:33,8.594184709986881e-07,7.751483625174006e-07,1.9481834754267403e-05,1.75715400840378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:34,2024/11/27,13:16:57,26.3455,29.2097,110.223,122.205,1.05312,1.16761,4.40598,4.88497,0.0354881,28.4011,2.856,44.347,3.097,0.314,0.051,8.273,2.00062,3.37438,30.0,39.858,1.785,-2.41,0.0051,26.349,21.494,443.47,39.18,0.0,48.321,52.136,0.903,0.7135,2024-11-27 13:16:34,9.87265377388928e-07,8.904576219543509e-07,2.4698040109389246e-05,2.227627375579175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:35,2024/11/27,13:16:59,25.4665,28.2351,105.643,117.127,1.08475,1.20267,4.49984,4.98904,0.126485,28.5284,2.8688,44.3226,3.157,0.33,0.039,11.69,1.99969,3.36344,30.0,39.849,1.793,-2.424,0.0038,26.396,21.492,443.226,38.85,0.0,48.321,52.136,0.898,0.7107,2024-11-27 13:16:35,5.670194176663461e-07,5.114201826804227e-07,1.3311823000691402e-05,1.2006618606932909e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:36,2024/11/27,13:16:59,24.842,27.5427,107.105,118.749,1.05815,1.17318,4.56213,5.0581,0.123383,28.3534,2.8512,44.3665,3.186,0.338,0.136,6.788,2.00094,3.41,30.0,39.842,1.782,-2.436,0.0043,26.326,21.49,443.665,38.86,0.0,48.317,52.14,0.898,0.7089,2024-11-27 13:16:36,7.443040012881411e-07,6.713212575382951e-07,1.7473893115342817e-05,1.576058234882968e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:37,2024/11/27,13:17:01,25.6438,28.4317,104.825,116.221,1.15128,1.27645,4.70616,5.21778,0.0720709,28.5284,2.8688,44.4422,3.238,0.356,0.02,11.33,1.99906,3.34781,30.0,39.842,1.793,-2.413,0.0038,26.369,21.487,444.422,39.39,0.0,48.325,52.136,0.902,0.7128,2024-11-27 13:16:37,5.63099072680336e-07,5.078838057520303e-07,1.2542561323049127e-05,1.1312624858004622e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:38,2024/11/27,13:17:02,25.5126,28.2861,105.143,116.574,1.30894,1.45124,5.39446,5.98091,0.117336,28.5284,2.8688,44.3299,3.37,0.309,0.054,11.914,1.99969,3.35812,30.0,39.863,1.793,-2.431,0.0038,26.399,21.487,443.299,39.75,0.0,48.32,52.136,0.898,0.711,2024-11-27 13:16:38,5.659948417644615e-07,5.10498089167471e-07,1.1031827280089234e-05,9.950111628676166e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:39,2024/11/27,13:17:02,25.3121,28.0639,105.574,117.052,1.29865,1.43984,5.41656,6.00542,0.116414,28.7034,2.8864,44.4031,3.224,0.36,0.046,10.804,1.99969,3.37188,30.0156,39.849,1.804,-2.441,0.004,26.374,21.485,444.031,39.24,0.0,48.321,52.136,0.899,0.7112,2024-11-27 13:16:39,6.321087543111792e-07,5.701274591200796e-07,1.2320486659223037e-05,1.11123458162018e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:40,2024/11/27,13:17:03,24.5132,27.1781,105.06,116.481,1.06929,1.18553,4.58281,5.08102,0.168397,28.7671,2.8928,44.3592,3.181,0.355,0.059,9.28,2.00062,3.40437,30.0156,39.839,1.808,-2.426,0.005,26.426,21.485,443.592,39.24,0.0,48.323,52.136,0.899,0.7125,2024-11-27 13:16:40,1.019858688380138e-06,9.198582682380299e-07,2.337999981296e-05,2.1087614822062707e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:41,2024/11/27,13:17:04,25.3496,28.1054,106.258,117.81,1.27471,1.41329,5.34322,5.9241,0.119252,28.958,2.912,44.3738,3.188,0.417,0.051,6.87,1.99969,3.3775,29.9844,39.863,1.82,-2.429,0.0048,26.415,21.485,443.738,38.74,0.0,48.321,52.14,0.899,0.7122,2024-11-27 13:16:41,9.088900811058161e-07,8.197712895030847e-07,1.807469934338006e-05,1.630238662977874e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:42,2024/11/27,13:17:05,27.1565,30.1088,114.144,126.554,1.15677,1.28253,4.86214,5.39072,0.0579148,29.0216,2.9184,44.3494,3.311,0.337,0.034,6.369,1.99937,3.38094,30.0156,39.846,1.824,-2.409,0.0039,26.343,21.485,443.494,39.96,0.0,48.323,52.136,0.899,0.7097,2024-11-27 13:16:42,5.600869036878832e-07,5.051679243277712e-07,1.3148681241733445e-05,1.185937171060326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:43,2024/11/27,13:17:06,26.2022,29.0507,111.167,123.252,1.01852,1.12924,4.32122,4.79099,0.255877,29.0694,2.9232,44.3372,3.265,0.46,0.026,12.974,2.00062,3.3925,30.0,39.868,1.827,-2.431,0.0036,26.373,21.485,443.372,39.11,0.0,48.322,52.14,0.893,0.7063,2024-11-27 13:16:43,4.946149559960613e-07,4.461166168112989e-07,1.2724345128225266e-05,1.147674542169955e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:44,2024/11/27,13:17:08,27.0607,30.0026,111.117,123.197,1.03629,1.14895,4.25525,4.71786,0.10773,28.8943,2.9056,44.3519,3.239,0.318,0.06,10.098,1.99969,3.35125,30.0156,39.842,1.816,-2.427,0.0045,26.368,21.483,443.519,39.12,0.0,48.323,52.136,0.901,0.712,2024-11-27 13:16:44,7.48317671013684e-07,6.749415050695606e-07,1.954086211388704e-05,1.7624787849775883e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:45,2024/11/27,13:17:09,26.4882,29.3678,109.069,120.927,1.22748,1.36092,5.05433,5.60381,0.136909,29.0694,2.9232,44.3494,3.342,0.331,0.057,9.578,1.99969,3.35562,30.0,39.842,1.827,-2.44,0.0048,26.417,21.481,443.494,39.48,0.0,48.324,52.136,0.899,0.7119,2024-11-27 13:16:45,8.69821278909099e-07,7.845327195091221e-07,1.8770163261315865e-05,1.6929724010228374e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:46,2024/11/27,13:17:09,25.5408,28.3175,111.192,123.281,1.18358,1.31225,5.15272,5.71289,0.132012,28.8307,2.8992,44.3738,3.215,0.367,0.1,5.467,1.99969,3.42094,30.0156,39.852,1.812,-2.44,0.0049,26.377,21.48,443.738,38.97,0.0,48.323,52.136,0.894,0.7072,2024-11-27 13:16:46,9.400645242122407e-07,8.478855831199788e-07,2.0285912232379726e-05,1.8296818441607925e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:47,2024/11/27,13:17:10,25.5444,28.3215,108.891,120.729,1.12289,1.24496,4.78666,5.30704,0.121067,29.1966,2.936,44.386,3.42,0.346,0.024,7.326,1.99937,3.39531,30.0,39.852,1.835,-2.416,0.0034,26.338,21.48,443.86,39.68,0.0,48.323,52.132,0.9,0.7106,2024-11-27 13:16:47,4.5254537197976857e-07,4.081704711967939e-07,1.0294864145196768e-05,9.285438889602878e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:48,2024/11/27,13:17:11,26.8538,29.7732,115.373,127.916,1.08326,1.20102,4.65403,5.15999,0.133244,29.3239,2.9488,44.4007,3.58,0.331,0.02,11.597,2.00031,3.4075,30.0156,39.839,1.843,-2.44,0.0037,26.328,21.48,444.007,39.34,0.0,48.318,52.14,0.9,0.71,2024-11-27 13:16:48,5.097974960713195e-07,4.598094931011783e-07,1.263777855731773e-05,1.1398644485520642e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:49,2024/11/27,13:17:12,25.6295,28.4158,108.232,119.999,1.00557,1.11489,4.24649,4.70814,0.195691,29.3239,2.9488,44.3714,3.246,0.321,0.081,11.343,1.99937,3.38687,30.0,39.847,1.843,-2.433,0.0049,26.661,21.476,443.714,39.53,0.0,48.324,52.136,0.895,0.7157,2024-11-27 13:16:49,9.368110965879162e-07,8.449524560279843e-07,2.3877005081694954e-05,2.153575689081434e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:50,2024/11/27,13:17:14,26.5416,29.427,110.169,122.146,0.971161,1.07674,4.03111,4.46935,0.278928,29.3716,2.9536,44.3446,3.239,0.424,0.056,8.762,1.99969,3.36563,30.0,39.844,1.846,-2.432,0.004,26.638,21.476,443.446,39.53,0.0,48.319,52.136,0.899,0.718,2024-11-27 13:16:50,6.028272598486903e-07,5.437183538926835e-07,1.647512616342707e-05,1.4859669000873004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:51,2024/11/27,13:17:14,26.24,29.0927,110.864,122.917,0.960128,1.06451,4.05655,4.49755,0.275759,29.1966,2.936,44.3665,3.322,0.388,0.009,10.267,2.00031,3.38687,30.0,39.854,1.835,-2.43,0.0032,26.393,21.476,443.665,39.54,0.0,48.323,52.14,0.9,0.7124,2024-11-27 13:16:51,3.9024390243902443e-07,3.5197833133397724e-07,1.0665244634048794e-05,9.619449324102169e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:52,2024/11/27,13:17:16,26.3376,29.2008,107.596,119.293,0.912782,1.01201,3.72895,4.13434,0.350871,29.5626,2.9728,44.3372,3.239,0.408,0.035,7.677,1.99969,3.34906,30.0,39.866,1.858,-2.425,0.0044,26.428,21.474,443.372,38.69,0.0,48.319,52.14,0.899,0.7126,2024-11-27 13:16:52,7.350707733430533e-07,6.629955343689214e-07,2.120988363048351e-05,1.9130245748559795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:53,2024/11/27,13:17:16,25.6545,28.4435,109.062,120.918,0.889108,0.985766,3.77976,4.19067,0.34177,29.5626,2.9728,44.3275,3.379,0.298,0.1,6.536,1.99937,3.39469,30.0,39.852,1.858,-2.434,0.0036,26.591,21.473,443.275,38.88,0.0,48.326,52.14,0.901,0.7179,2024-11-27 13:16:53,5.05174530784073e-07,4.5564012867614745e-07,1.457640691569528e-05,1.3147136338644262e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:54,2024/11/27,13:17:17,26.2035,29.0521,109.28,121.16,1.05905,1.17419,4.4167,4.89686,0.194081,29.5626,2.9728,44.369,3.4,0.347,0.048,9.092,2.00031,3.3725,30.0,39.854,1.858,-2.42,0.0044,26.427,21.469,443.69,39.06,0.0,48.32,52.14,0.899,0.7125,2024-11-27 13:16:54,7.388325986986472e-07,6.663890045814245e-07,1.8280534441244513e-05,1.648796191417062e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:55,2024/11/27,13:17:18,26.5179,29.4007,112.338,124.551,0.990705,1.09841,4.19695,4.65321,0.320178,29.6898,2.9856,44.3299,3.328,0.356,0.033,10.123,1.99969,3.39094,30.0,39.846,1.866,-2.431,0.0042,26.386,21.471,443.299,40.11,0.0,48.322,52.136,0.898,0.71,2024-11-27 13:16:55,6.652110461235617e-07,5.999857146258422e-07,1.7805502142413733e-05,1.6059577024972457e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:56,2024/11/27,13:17:19,25.5931,28.3754,107.804,119.524,1.29057,1.43087,5.43618,6.02717,0.244276,29.8012,2.9968,44.3202,3.337,0.34,0.025,9.123,2.0,3.38469,30.0,39.828,1.873,-2.424,0.0044,26.445,21.471,443.202,39.26,0.0,48.321,52.144,0.901,0.7143,2024-11-27 13:16:56,7.564538879619898e-07,6.822811308386842e-07,1.5001123534562248e-05,1.3530229860155011e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:57,2024/11/27,13:17:21,26.6033,29.4955,106.328,117.887,1.1935,1.32325,4.77016,5.28875,0.0998771,29.7376,2.9904,44.4129,3.531,0.326,0.011,10.712,2.0,3.32656,29.9844,39.858,1.869,-2.412,0.0031,26.35,21.469,444.129,39.44,0.0,48.32,52.14,0.896,0.7078,2024-11-27 13:16:57,3.612333808211763e-07,3.2581241206285704e-07,8.05194805194805e-06,7.262422066880785e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:58,2024/11/27,13:17:22,26.5377,29.4227,108.073,119.822,1.09004,1.20854,4.43912,4.92172,0.147999,29.6898,2.9856,44.4007,3.397,0.354,0.055,7.373,2.00094,3.34844,30.0156,39.861,1.866,-2.438,0.0039,26.332,21.467,444.007,38.94,0.0,48.321,52.14,0.902,0.7117,2024-11-27 13:16:58,5.731468816061678e-07,5.16947798808403e-07,1.3953616381050236e-05,1.2585433663759576e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:16:59,2024/11/27,13:17:23,26.4923,29.3724,109.286,121.167,1.0739,1.19065,4.43008,4.91169,0.237946,30.0399,3.0208,44.3641,3.395,0.334,0.039,9.937,1.99969,3.36156,29.9844,39.849,1.888,-2.449,0.0051,26.39,21.464,443.641,39.47,0.0,48.322,52.136,0.899,0.7115,2024-11-27 13:16:59,9.817947101610658e-07,8.855251869101607e-07,2.422013222832666e-05,2.1845210599252513e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:17:00,2024/11/27,13:17:24,26.1514,28.9944,108.53,120.329,1.44419,1.6012,5.99349,6.64507,0.0194889,30.0399,3.0208,44.3519,3.432,0.354,0.072,10.781,2.00062,3.37,30.0,39.864,1.888,-2.421,0.0042,26.702,21.464,443.519,39.47,0.0,48.323,52.144,0.897,0.7183,2024-11-27 13:17:00,6.745336769733168e-07,6.08393344921778e-07,1.2214459316294944e-05,1.1016737446914812e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:17:01,2024/11/27,13:17:24,25.7907,28.5945,109.254,121.132,1.42427,1.57911,6.03351,6.68943,0.0192201,30.1035,3.0272,44.2909,3.385,0.351,0.022,10.969,1.99937,3.3925,30.0,39.866,1.892,-2.461,0.0045,26.389,21.462,442.909,38.79,0.0,48.318,52.136,0.901,0.7131,2024-11-27 13:17:01,7.851667461526829e-07,7.081781461469862e-07,1.4217809825384231e-05,1.2823679161046411e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:17:02,2024/11/27,13:17:26,27.2889,30.2555,110.971,123.035,1.02496,1.13639,4.16806,4.62118,0.0724062,30.2308,3.04,44.3568,3.384,0.401,0.036,8.643,2.0,3.34594,30.0,39.839,1.9,-2.433,0.0039,26.4,21.46,443.568,39.15,0.0,48.325,52.144,0.893,0.7066,2024-11-27 13:17:02,5.573694798984201e-07,5.02718513989192e-07,1.483960349672182e-05,1.3384489479844067e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:17:03,2024/11/27,13:17:27,26.8459,29.7644,111.397,123.507,1.12169,1.24363,4.65443,5.16044,0.113638,29.9285,3.0096,44.3982,3.335,0.336,0.053,11.252,2.0,3.36813,30.0,39.827,1.881,-2.425,0.0044,26.393,21.46,443.982,39.51,0.0,48.323,52.14,0.897,0.7094,2024-11-27 13:17:03,7.211529507299067e-07,6.504414669874078e-07,1.725967067549858e-05,1.5567331119384382e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:17:04,2024/11/27,13:17:28,26.2614,29.1164,108.213,119.977,1.23142,1.3653,5.0742,5.62584,0.130466,30.358,3.0528,44.3128,3.401,0.395,0.037,9.463,1.99937,3.36,30.0,39.863,1.908,-2.442,0.0041,26.559,21.46,443.128,39.86,0.0,48.323,52.144,0.894,0.7122,2024-11-27 13:17:04,6.401029648076646e-07,5.773378577021886e-07,1.365090708287993e-05,1.2312312312312315e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/11/27,13:17:05,2024/11/27,13:17:28,26.068,28.902,108.696,120.513,1.22236,1.35524,5.09685,5.65095,0.129506,30.1035,3.0272,44.3519,3.649,0.359,0.018,10.005,2.00062,3.375,30.0,39.842,1.892,-2.448,0.003,26.635,21.459,443.519,39.02,0.0,48.321,52.136,0.899,0.7177,2024-11-27 13:17:05,3.452508823078103e-07,3.1139713514635663e-07,7.362806374554142e-06,6.640890174434049e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
